district,price,area,room_count,budget,transport,distance,safety,features,social
Beşevler,28570.0,107.7,3+1,0.5501630539037023,0.8699999999999999,0.8037735849056604,0.6599999999999999,0.7141666666666666,0.6550632911392404
Beşevler,13650.0,74.8,2+1,0.8363706119317091,0.9099999999999999,0.8566037735849057,0.7,0.6583333333333333,0.7413924050632911
Beşevler,10520.0,58.8,1+1,0.8964128141185498,0.8800000000000001,0.8415094339622642,0.6599999999999999,0.85,0.7660759493670886
Beşevler,17710.0,90.5,2+1,0.7584883943986188,0.8699999999999999,0.8905660377358491,0.7,0.6533333333333333,0.670210970464135
Beşevler,10610.0,52.7,1+1,0.8946863610205256,0.93,0.8150943396226416,0.8099999999999999,0.7849999999999999,0.6328691983122363
Beşevler,19940.0,81.1,2+1,0.7157107231920199,0.85,0.8075471698113208,0.74,0.6816666666666666,0.7187341772151898
Beşevler,19300.0,90.5,2+1,0.7279877230001919,0.96,0.8113207547169812,0.75,0.6583333333333333,0.6763924050632911
Beşevler,14140.0,74.4,2+1,0.8269710339535776,0.9099999999999999,0.8264150943396227,0.6900000000000001,0.6425,0.7099789029535866
Beşevler,13110.0,71.4,2+1,0.8467293305198542,0.95,0.8415094339622642,0.6799999999999999,0.4808333333333333,0.6990506329113924
Beşevler,25120.0,103.8,3+1,0.6163437559946288,0.82,0.8943396226415095,0.75,0.63,0.5984177215189873
Beşevler,16600.0,104.3,3+1,0.7797813159409169,0.97,0.8339622641509434,0.75,0.5608333333333333,0.6977848101265822
Beşevler,23140.0,100.7,3+1,0.6543257241511606,0.9400000000000001,0.8,0.8099999999999999,0.9508333333333332,0.6634177215189874
Nilüfer,15880.0,70.4,2+1,0.7935929407251103,0.6900000000000001,0.6830188679245283,0.73,0.6791666666666666,0.7444303797468355
Nilüfer,15030.0,79.0,2+1,0.8098983310953386,0.82,0.6830188679245283,0.9,0.38999999999999996,0.8218565400843882
Nilüfer,23240.0,84.6,2+1,0.6524074429311337,0.71,0.7509433962264151,0.8300000000000001,0.9508333333333332,0.7415400843881856
Nilüfer,15780.0,60.0,1+1,0.7955112219451371,0.74,0.7924528301886793,0.73,0.6908333333333333,0.8013080168776372
Nilüfer,39680.0,149.5,4+1,0.3370420103587186,0.82,0.6528301886792454,0.75,0.7916666666666666,0.7094303797468354
Nilüfer,14910.0,61.5,1+1,0.8122002685593708,0.82,0.6716981132075472,0.8099999999999999,0.9249999999999999,0.7365400843881856
Nilüfer,11390.0,51.0,1+1,0.8797237675043161,0.78,0.7018867924528303,0.8400000000000001,0.8175,0.7907594936708862
Nilüfer,12060.0,59.4,1+1,0.8668712833301362,0.8,0.6905660377358491,0.89,0.6825,0.6791139240506329
Nilüfer,18800.0,79.6,2+1,0.7375791291003261,0.8400000000000001,0.5735849056603773,0.77,0.6116666666666666,0.6581012658227847
Nilüfer,21420.0,88.6,2+1,0.6873201611356226,0.75,0.6075471698113207,0.86,0.7991666666666666,0.6679535864978903
Nilüfer,14680.0,55.5,1+1,0.8166123153654326,0.61,0.739622641509434,0.8699999999999999,0.7541666666666667,0.8437341772151898
Nilüfer,19890.0,76.1,2+1,0.7166698638020335,0.61,0.7962264150943397,0.79,0.9158333333333333,0.6883333333333332
Nilüfer,31780.0,118.8,3+1,0.4885862267408402,0.74,0.7320754716981133,0.82,0.8875,0.7159915611814346
Nilüfer,21030.0,87.6,2+1,0.6948014578937272,0.77,0.7358490566037736,0.82,0.7191666666666667,0.670759493670886
Nilüfer,30080.0,142.1,4+1,0.5211970074812968,0.6900000000000001,0.7735849056603774,0.8400000000000001,0.6699999999999999,0.8266244725738396
Nilüfer,17960.0,83.1,2+1,0.7536926913485517,0.73,0.5924528301886792,0.6900000000000001,0.5441666666666667,0.6959915611814346
Nilüfer,12420.0,49.0,1+1,0.8599654709380395,0.53,0.6603773584905661,0.85,0.9416666666666667,0.6867721518987342
Nilüfer,37050.0,169.8,4+1,0.38749280644542494,0.75,0.7433962264150944,0.85,0.5133333333333333,0.7070042194092827
Nilüfer,24280.0,100.9,3+1,0.6324573182428543,0.75,0.6528301886792454,0.8800000000000001,0.9133333333333332,0.7610759493670887
Nilüfer,14320.0,73.0,2+1,0.8235181277575292,0.79,0.6528301886792454,0.8400000000000001,0.6533333333333333,0.7333333333333334
Nilüfer,31320.0,128.8,3+1,0.49741032035296373,0.77,0.6943396226415095,0.75,0.7541666666666667,0.7638818565400844
Nilüfer,23220.0,70.7,2+1,0.6527910991751391,0.72,0.6867924528301886,0.8099999999999999,0.7516666666666666,0.7270886075949368
Nilüfer,21510.0,92.0,2+1,0.6855937080375983,0.76,0.7207547169811321,0.8099999999999999,0.5508333333333333,0.7148945147679324
Nilüfer,26540.0,123.9,3+1,0.5891041626702475,0.7,0.7471698113207548,0.75,0.9158333333333333,0.7494303797468355
Nilüfer,36010.0,124.5,3+1,0.4074429311337042,0.78,0.7735849056603774,0.75,0.7516666666666666,0.7267721518987342
Nilüfer,19110.0,90.9,2+1,0.7316324573182429,0.8800000000000001,0.739622641509434,0.74,0.7008333333333333,0.7326371308016877
Nilüfer,18280.0,78.7,2+1,0.7475541914444658,0.6599999999999999,0.7018867924528303,0.78,0.78,0.7486497890295358
Nilüfer,20150.0,73.9,2+1,0.7116823326299635,0.76,0.5735849056603773,0.8099999999999999,0.6675,0.6928691983122363
Nilüfer,11280.0,55.7,1+1,0.8818338768463456,0.8,0.7509433962264151,0.89,0.855,0.7536497890295359
Nilüfer,43090.0,147.8,4+1,0.27162862075580285,0.8,0.6566037735849057,0.78,0.8125,0.6754430379746835
Nilüfer,23140.0,84.5,2+1,0.6543257241511606,0.8400000000000001,0.7773584905660378,0.78,0.6066666666666667,0.649662447257384
Nilüfer,23550.0,91.4,2+1,0.6464607711490504,0.8400000000000001,0.7169811320754718,0.76,0.9649999999999999,0.7389662447257384
Nilüfer,17070.0,94.5,2+1,0.7707653942067907,0.73,0.6716981132075472,0.85,0.4233333333333333,0.7672362869198311
Nilüfer,23450.0,81.4,2+1,0.6483790523690773,0.78,0.7169811320754718,0.8300000000000001,0.7399999999999999,0.7986497890295359
Nilüfer,27500.0,89.5,2+1,0.5706886629579897,0.86,0.7320754716981133,0.8800000000000001,0.9391666666666667,0.755210970464135
Nilüfer,34940.0,136.3,4+1,0.4279685401879916,0.8699999999999999,0.7132075471698114,0.79,0.8291666666666666,0.7131012658227848
Nilüfer,20890.0,82.2,2+1,0.6974870516017648,0.73,0.6679245283018868,0.76,0.6883333333333332,0.7325527426160338
Nilüfer,30490.0,110.7,3+1,0.5133320544791866,0.5599999999999999,0.7018867924528303,0.8400000000000001,0.6649999999999999,0.6525527426160338
Nilüfer,22810.0,78.7,2+1,0.6606560521772492,0.74,0.5358490566037736,0.8300000000000001,0.9133333333333332,0.714282700421941
Nilüfer,24540.0,83.8,2+1,0.6274697870707846,0.8400000000000001,0.739622641509434,0.9099999999999999,0.8266666666666667,0.7581856540084388
Nilüfer,13980.0,52.7,1+1,0.8300402839056206,0.72,0.7056603773584906,0.8,0.7024999999999999,0.7815400843881857
Nilüfer,26210.0,87.2,2+1,0.595434490696336,0.72,0.7283018867924529,0.79,0.9766666666666666,0.7354430379746836
Nilüfer,13110.0,51.6,1+1,0.8467293305198542,0.76,0.7358490566037736,0.9,0.7166666666666666,0.7626371308016877
Nilüfer,26000.0,119.5,3+1,0.5994628812583924,0.78,0.8867924528301887,0.79,0.6683333333333332,0.6575527426160337
Nilüfer,26450.0,113.5,3+1,0.5908306157682717,0.74,0.7735849056603774,0.79,0.7749999999999999,0.7470042194092827
Nilüfer,17440.0,81.5,2+1,0.7636677536926914,0.77,0.6905660377358491,0.67,0.6766666666666666,0.760210970464135
Nilüfer,18470.0,79.3,2+1,0.7439094571264147,0.75,0.7358490566037736,0.93,0.6649999999999999,0.7425527426160337
Nilüfer,33660.0,118.3,3+1,0.4525225398043353,0.67,0.7471698113207548,0.78,0.7258333333333332,0.6762236286919832
Nilüfer,15130.0,55.1,1+1,0.8079800498753117,0.6900000000000001,0.7471698113207548,0.77,0.7516666666666666,0.799746835443038
Nilüfer,47680.0,161.2,4+1,0.18357951275657014,0.67,0.6981132075471699,0.74,0.8291666666666666,0.6654430379746835
Nilüfer,15070.0,84.1,2+1,0.8091310186073278,0.6,0.6000000000000001,0.75,0.8875,0.6905274261603376
Nilüfer,13650.0,49.5,1+1,0.8363706119317091,0.73,0.6754716981132076,0.72,0.6649999999999999,0.6909071729957806
Nilüfer,11070.0,48.3,1+1,0.885862267408402,0.8699999999999999,0.6603773584905661,0.77,0.7516666666666666,0.6994303797468355
Nilüfer,39720.0,167.2,4+1,0.33627469787070785,0.78,0.7584905660377359,0.76,0.7175,0.7386497890295358
Nilüfer,10880.0,46.5,1+1,0.8895070017264531,0.65,0.6037735849056604,0.78,0.7916666666666666,0.6920042194092827
Nilüfer,25180.0,119.7,3+1,0.6151927872626126,0.75,0.7245283018867925,0.8400000000000001,0.6141666666666665,0.6631012658227848
Nilüfer,13720.0,51.7,1+1,0.8350278150776904,0.71,0.6981132075471699,0.77,0.6749999999999999,0.7166877637130802
Nilüfer,15640.0,64.3,1+1,0.7981968156531748,0.9,0.7547169811320755,0.9099999999999999,0.9649999999999999,0.7384177215189873
Nilüfer,23940.0,104.7,3+1,0.6389794743909457,0.8,0.7547169811320755,0.8300000000000001,0.5249999999999999,0.7902109704641351
Nilüfer,9260.0,52.6,1+1,0.9205831574908881,0.75,0.7358490566037736,0.75,0.6233333333333333,0.7668565400843882
Nilüfer,10990.0,59.9,1+1,0.8873968923844235,0.8699999999999999,0.739622641509434,0.8,0.6816666666666666,0.7120042194092827
Nilüfer,20010.0,85.9,2+1,0.7143679263380012,0.76,0.7433962264150944,0.76,0.7191666666666667,0.7515400843881856
Nilüfer,28210.0,110.4,3+1,0.557068866295799,0.71,0.8075471698113208,0.76,0.9883333333333333,0.7314556962025317
Nilüfer,21990.0,87.6,2+1,0.6763859581814694,0.73,0.7169811320754718,0.89,0.8875,0.7141983122362869
Nilüfer,11680.0,48.5,1+1,0.8741607519662382,0.74,0.6679245283018868,0.85,0.7683333333333333,0.744198312236287
Nilüfer,32540.0,161.6,4+1,0.47400728946863613,0.8400000000000001,0.7773584905660378,0.77,0.7566666666666667,0.7399789029535865
Nilüfer,40390.0,128.9,3+1,0.3234222136965279,0.77,0.7018867924528303,0.77,0.8383333333333333,0.773649789029536
Nilüfer,21650.0,106.1,3+1,0.6829081143295608,0.67,0.7471698113207548,0.8,0.7591666666666667,0.689662447257384
Nilüfer,30970.0,114.0,3+1,0.5041243046230577,0.8,0.8301886792452831,0.79,1.0,0.709662447257384
Nilüfer,38700.0,117.3,3+1,0.35584116631498175,0.6799999999999999,0.6830188679245283,0.8699999999999999,0.8899999999999999,0.7068565400843883
Nilüfer,20170.0,77.4,2+1,0.7112986763859581,0.82,0.7471698113207548,0.8099999999999999,0.9883333333333333,0.7068565400843883
Nilüfer,17620.0,88.5,2+1,0.760214847496643,0.65,0.6603773584905661,0.8800000000000001,0.7849999999999999,0.65957805907173
Nilüfer,27810.0,103.5,3+1,0.5647419911759064,0.82,0.618867924528302,0.74,0.9649999999999999,0.6587974683544303
Nilüfer,31650.0,126.7,3+1,0.49107999232687516,0.85,0.5735849056603773,0.8099999999999999,0.6183333333333333,0.7694303797468355
Nilüfer,29590.0,150.5,4+1,0.5305965854594283,0.6900000000000001,0.6943396226415095,0.79,0.7024999999999999,0.7610759493670887
Nilüfer,18710.0,71.2,2+1,0.7393055821983503,0.89,0.7320754716981133,0.75,0.9275,0.7254430379746836
Nilüfer,20230.0,75.3,2+1,0.7101477076539421,0.75,0.6528301886792454,0.78,0.6416666666666666,0.8234177215189873
Nilüfer,21480.0,76.9,2+1,0.6861691924036064,0.63,0.5962264150943397,0.8099999999999999,0.85,0.7128691983122363
Nilüfer,18480.0,82.9,2+1,0.7437176290044121,0.64,0.6754716981132076,0.89,0.6533333333333333,0.8418565400843881
Nilüfer,18720.0,74.0,2+1,0.7391137540763476,0.6799999999999999,0.7169811320754718,0.72,0.7308333333333332,0.7237974683544304
Nilüfer,24610.0,120.7,3+1,0.6261269902167658,0.7,0.7283018867924529,0.73,0.855,0.6962236286919832
Nilüfer,15510.0,88.9,2+1,0.8006905812392097,0.75,0.7735849056603774,0.79,0.5016666666666666,0.7685654008438818
Nilüfer,18890.0,62.3,1+1,0.7358526760023019,0.76,0.6641509433962264,0.75,0.9133333333333332,0.7468565400843882
Nilüfer,19520.0,72.9,2+1,0.7237675043161327,0.8400000000000001,0.6566037735849057,0.8099999999999999,0.7308333333333332,0.7333333333333334
Nilüfer,21280.0,82.7,2+1,0.69000575484366,0.77,0.7433962264150944,0.78,0.7258333333333332,0.7043459915611814
Nilüfer,37240.0,150.0,4+1,0.3838480721273738,0.76,0.6641509433962264,0.85,0.7374999999999999,0.685675105485232
Nilüfer,26610.0,89.8,2+1,0.5877613658162286,0.6900000000000001,0.6754716981132076,0.7,0.815,0.6809915611814346
Nilüfer,18360.0,72.5,2+1,0.7460195664684443,0.75,0.7547169811320755,0.77,0.7749999999999999,0.7607594936708861
Nilüfer,17420.0,85.0,2+1,0.7640514099366967,0.8099999999999999,0.7773584905660378,0.8,0.6516666666666666,0.6494303797468355
Nilüfer,27030.0,81.9,2+1,0.5797045846921158,0.7,0.6754716981132076,0.8099999999999999,0.9041666666666666,0.7031012658227848
Nilüfer,11460.0,45.7,1+1,0.8783809706502973,0.77,0.8264150943396227,0.82,0.8641666666666666,0.7281856540084388
Nilüfer,28630.0,114.3,3+1,0.5490120851716862,0.73,0.6566037735849057,0.6599999999999999,0.855,0.7541139240506329
Nilüfer,37000.0,143.2,4+1,0.3884519470554383,0.8,0.7849056603773585,0.71,0.6749999999999999,0.7418565400843882
Nilüfer,22970.0,91.4,2+1,0.6575868022252063,0.73,0.6226415094339622,0.73,0.6649999999999999,0.7990506329113924
Nilüfer,19720.0,80.5,2+1,0.7199309418760791,0.72,0.7433962264150944,0.8300000000000001,0.7399999999999999,0.6615400843881856
Nilüfer,15130.0,60.9,1+1,0.8079800498753117,0.72,0.7886792452830189,0.73,0.8875,0.8041983122362868
Nilüfer,19520.0,72.4,2+1,0.7237675043161327,0.72,0.8264150943396227,0.79,0.7891666666666666,0.7528691983122363
Nilüfer,16650.0,72.0,2+1,0.7788221753309035,0.73,0.618867924528302,0.77,0.5999999999999999,0.6833333333333333
Nilüfer,30990.0,125.0,3+1,0.5037406483790523,0.75,0.679245283018868,0.79,0.8383333333333333,0.6659915611814347
Nilüfer,13430.0,56.0,1+1,0.8405908306157683,0.8300000000000001,0.7132075471698114,0.8,0.7683333333333333,0.690126582278481
Nilüfer,34970.0,122.7,3+1,0.4273930558219835,0.71,0.6943396226415095,0.78,0.6375,0.764198312236287
Nilüfer,14050.0,74.0,2+1,0.8286974870516017,0.8,0.7132075471698114,0.8400000000000001,0.6233333333333333,0.7415400843881856
Nilüfer,25110.0,105.0,3+1,0.6165355841166316,0.8099999999999999,0.7169811320754718,0.7,0.6883333333333332,0.7063080168776372
Nilüfer,24050.0,93.4,2+1,0.6368693650489161,0.9199999999999999,0.739622641509434,0.9199999999999999,0.6749999999999999,0.6636497890295359
Nilüfer,11150.0,50.1,1+1,0.8843276424323806,0.67,0.6716981132075472,0.8300000000000001,0.6583333333333333,0.7244303797468354
Nilüfer,21880.0,78.5,2+1,0.678496067523499,0.65,0.739622641509434,0.71,0.7641666666666667,0.7375527426160338
Nilüfer,19790.0,104.2,3+1,0.7185881450220603,0.79,0.6339622641509435,0.73,0.7758333333333334,0.7009071729957806
Nilüfer,18520.0,78.9,2+1,0.7429503165164013,0.6799999999999999,0.6641509433962264,0.9,0.855,0.6913080168776371
Nilüfer,12710.0,45.5,1+1,0.8544024553999616,0.67,0.6490566037735849,0.74,0.82,0.7078691983122363
Nilüfer,17190.0,76.6,2+1,0.7684634567427585,0.8300000000000001,0.6528301886792454,0.6599999999999999,0.4975,0.7620886075949367
Nilüfer,20320.0,85.0,2+1,0.7084212545559179,0.82,0.7358490566037736,0.9099999999999999,0.7308333333333332,0.7860759493670886
Nilüfer,17190.0,79.3,2+1,0.7684634567427585,0.75,0.6339622641509435,0.8400000000000001,0.6816666666666666,0.7046624472573839
Nilüfer,21090.0,80.5,2+1,0.6936504891617111,0.86,0.7207547169811321,0.9,0.78,0.664662447257384
Nilüfer,14090.0,58.9,1+1,0.827930174563591,0.79,0.7509433962264151,0.72,0.6533333333333333,0.7509071729957806
Nilüfer,21500.0,79.6,2+1,0.685785536159601,0.75,0.7622641509433963,0.8699999999999999,0.8691666666666666,0.7894303797468354
Nilüfer,23200.0,114.3,3+1,0.6531747554191445,0.77,0.7547169811320755,0.78,0.9883333333333333,0.7931856540084388
Nilüfer,28060.0,116.1,3+1,0.5599462881258392,0.74,0.6943396226415095,0.86,0.815,0.7474050632911392
Nilüfer,10520.0,48.9,1+1,0.8964128141185498,0.67,0.6716981132075472,0.8,0.595,0.7178691983122363
Nilüfer,18340.0,70.1,2+1,0.7464032227124496,0.77,0.7509433962264151,0.86,0.9883333333333333,0.8265400843881856
Nilüfer,16330.0,88.6,2+1,0.7849606752349895,0.75,0.7320754716981133,0.82,0.5249999999999999,0.6781012658227847
Nilüfer,10610.0,46.5,1+1,0.8946863610205256,0.5599999999999999,0.6754716981132076,0.78,0.7774999999999999,0.7544303797468355
Nilüfer,18280.0,78.4,2+1,0.7475541914444658,0.6799999999999999,0.6113207547169811,0.8,0.8058333333333333,0.7123206751054852
Nilüfer,10010.0,47.5,1+1,0.9061960483406868,0.76,0.630188679245283,0.76,0.8033333333333333,0.745210970464135
Nilüfer,15650.0,64.2,1+1,0.7980049875311721,0.75,0.7245283018867925,0.77,0.7283333333333333,0.7239662447257383
Nilüfer,30890.0,125.7,3+1,0.5056589295990792,0.82,0.7283018867924529,0.8,0.9883333333333333,0.6831012658227849
Nilüfer,23370.0,93.7,2+1,0.6499136773450989,0.6799999999999999,0.7660377358490567,0.71,0.6649999999999999,0.685210970464135
Nilüfer,32490.0,128.7,3+1,0.4749664300786496,0.71,0.7735849056603774,0.8400000000000001,0.6466666666666666,0.8223206751054852
Nilüfer,12140.0,54.6,1+1,0.8653366583541147,0.74,0.739622641509434,0.71,0.71,0.7907594936708862
Nilüfer,17190.0,76.4,2+1,0.7684634567427585,0.76,0.7584905660377359,0.8099999999999999,0.8341666666666667,0.7581012658227848
Nilüfer,20770.0,87.0,2+1,0.6997889890657971,0.76,0.7207547169811321,0.82,0.855,0.7284177215189873
Nilüfer,35430.0,126.1,3+1,0.41856896220985995,0.75,0.618867924528302,0.79,0.9883333333333333,0.7109071729957805
Nilüfer,15290.0,109.3,3+1,0.8049107999232687,0.85,0.618867924528302,0.82,0.5958333333333332,0.7936497890295358
Nilüfer,26550.0,88.1,2+1,0.5889123345482448,0.79,0.7849056603773585,0.8300000000000001,0.8008333333333333,0.6586497890295359
Nilüfer,21590.0,91.4,2+1,0.6840590830615768,0.7,0.7849056603773585,0.8400000000000001,0.8033333333333333,0.709746835443038
Nilüfer,12260.0,48.9,1+1,0.8630347208900825,0.78,0.679245283018868,0.8,0.8033333333333333,0.6598945147679325
Nilüfer,19790.0,93.1,2+1,0.7185881450220603,0.65,0.6754716981132076,0.79,0.7333333333333334,0.7524050632911392
Nilüfer,13510.0,58.2,1+1,0.8390562056397468,0.8400000000000001,0.6339622641509435,0.8099999999999999,0.815,0.719662447257384
Nilüfer,23350.0,79.4,2+1,0.6502973335891042,0.8699999999999999,0.6452830188679245,0.79,0.9158333333333333,0.7431012658227848
Nilüfer,12800.0,60.7,1+1,0.8526760023019375,0.6,0.7622641509433963,0.8699999999999999,0.72,0.7048945147679324
Nilüfer,32710.0,115.7,3+1,0.4707462113945905,0.89,0.7018867924528303,0.8300000000000001,0.85,0.7720042194092827
Nilüfer,20200.0,79.3,2+1,0.7107231920199502,0.86,0.7169811320754718,0.78,0.6891666666666666,0.7248945147679324
Nilüfer,22730.0,81.6,2+1,0.6621906771532706,0.73,0.7358490566037736,0.8400000000000001,0.9158333333333333,0.6352109704641351
Nilüfer,22290.0,92.7,2+1,0.6706311145213888,0.8099999999999999,0.6679245283018868,0.76,0.7424999999999999,0.6762236286919832
Nilüfer,21650.0,92.8,2+1,0.6829081143295608,0.78,0.6981132075471699,0.79,0.7283333333333333,0.695675105485232
Nilüfer,14440.0,59.8,1+1,0.821216190293497,0.6799999999999999,0.7245283018867925,0.8300000000000001,0.6416666666666666,0.7417721518987341
Nilüfer,37160.0,147.9,4+1,0.38538269710339534,0.76,0.7056603773584906,0.8400000000000001,0.7141666666666666,0.7018565400843881
Nilüfer,28200.0,119.8,3+1,0.5572606944178016,0.74,0.7622641509433963,0.8099999999999999,0.9416666666666667,0.7463080168776371
Nilüfer,11580.0,53.1,1+1,0.8760790331862651,0.8099999999999999,0.5320754716981132,0.75,0.6583333333333333,0.7517721518987341
Nilüfer,34910.0,127.9,3+1,0.42854402455399965,0.8800000000000001,0.6905660377358491,0.8099999999999999,0.78,0.7878691983122363
Nilüfer,16380.0,79.7,2+1,0.784001534624976,0.8,0.7207547169811321,0.8,0.6558333333333333,0.7359915611814346
Çekirge,24570.0,88.6,2+1,0.6268943027047765,0.6799999999999999,0.6867924528301886,0.79,0.8899999999999999,0.7817088607594938
Çekirge,28390.0,94.1,2+1,0.5536159600997506,0.7,0.5811320754716982,0.9199999999999999,0.8433333333333333,0.7298312236286919
Çekirge,27920.0,86.8,2+1,0.5626318818338769,0.75,0.5660377358490566,0.78,0.8758333333333332,0.7720253164556963
Çekirge,25210.0,79.6,2+1,0.6146173028966047,0.55,0.679245283018868,0.8400000000000001,0.9016666666666666,0.8290506329113924
Çekirge,9440.0,50.4,1+1,0.9171302512948398,0.79,0.7358490566037736,0.82,0.46749999999999997,0.754831223628692
Çekirge,17950.0,62.7,1+1,0.7538845194705543,0.6900000000000001,0.6226415094339622,0.8,0.7849999999999999,0.714831223628692
Çekirge,13800.0,50.9,1+1,0.8334931901016689,0.6900000000000001,0.6641509433962264,0.9199999999999999,0.7,0.7928059071729958
Çekirge,32170.0,137.6,4+1,0.48110492998273546,0.74,0.6679245283018868,0.85,0.6766666666666666,0.7506962025316456
Çekirge,27840.0,83.9,2+1,0.5641665068098983,0.6599999999999999,0.7433962264150944,0.74,0.7,0.799915611814346
Çekirge,23380.0,92.2,2+1,0.6497218492230961,0.6799999999999999,0.6075471698113207,0.8,0.8033333333333333,0.8210126582278481
Çekirge,25650.0,89.5,2+1,0.6061768655284865,0.77,0.6490566037735849,0.8400000000000001,0.8125,0.8075738396624472
Çekirge,29190.0,120.5,3+1,0.5382697103395357,0.64,0.7849056603773585,0.9199999999999999,0.9766666666666666,0.7292827004219409
Çekirge,12370.0,46.0,1+1,0.8609246115480529,0.62,0.6490566037735849,0.71,0.6749999999999999,0.7550632911392405
Çekirge,26130.0,79.3,2+1,0.5969691156723576,0.77,0.6943396226415095,0.8400000000000001,0.9249999999999999,0.8185864978902954
Çekirge,32880.0,124.6,3+1,0.46748513332054475,0.6599999999999999,0.6113207547169811,0.8699999999999999,0.8008333333333333,0.7924894514767933
Çekirge,26570.0,94.8,2+1,0.5885286783042394,0.49000000000000005,0.7962264150943397,0.86,0.9016666666666666,0.7964767932489452
Çekirge,31460.0,128.1,3+1,0.49472472664492617,0.62,0.6679245283018868,0.74,0.6958333333333333,0.770464135021097
Çekirge,27590.0,125.5,3+1,0.5689622098599655,0.65,0.6075471698113207,0.86,0.9249999999999999,0.8415611814345991
Çekirge,36370.0,117.5,3+1,0.40053711874160747,0.76,0.7283018867924529,0.8400000000000001,0.9133333333333332,0.8182700421940928
Çekirge,13800.0,48.6,1+1,0.8334931901016689,0.73,0.6377358490566039,0.82,0.8524999999999999,0.8340506329113924
Çekirge,12880.0,61.6,1+1,0.851141377325916,0.61,0.5735849056603773,0.8699999999999999,0.745,0.9011603375527426
Çekirge,14690.0,57.0,1+1,0.8164204872434299,0.73,0.739622641509434,0.9,0.9508333333333332,0.7366244725738396
Çekirge,31800.0,113.2,3+1,0.4882025704968348,0.73,0.6528301886792454,0.8699999999999999,0.8691666666666666,0.7730379746835443
Çekirge,33160.0,165.0,4+1,0.46211394590446964,0.74,0.6981132075471699,0.6900000000000001,0.5858333333333333,0.800379746835443
Çekirge,44600.0,168.0,4+1,0.24266257433339733,0.75,0.6603773584905661,0.9099999999999999,0.8783333333333333,0.7979535864978904
Çekirge,16070.0,72.2,2+1,0.7899482064070593,0.67,0.7283018867924529,0.86,0.6583333333333333,0.7810759493670887
Çekirge,25610.0,106.7,3+1,0.6069441780164972,0.6599999999999999,0.6075471698113207,0.85,0.8458333333333334,0.8153797468354431
Çekirge,20870.0,85.9,2+1,0.6978707078457702,0.65,0.6641509433962264,0.76,0.5483333333333333,0.7772573839662447
Çekirge,33850.0,120.6,3+1,0.4488778054862843,0.72,0.6754716981132076,0.85,0.8316666666666667,0.7559282700421941
Çekirge,17730.0,83.9,2+1,0.7581047381546134,0.75,0.6830188679245283,0.96,0.7774999999999999,0.799367088607595
Çekirge,10370.0,47.9,1+1,0.89929023594859,0.6900000000000001,0.7056603773584906,0.93,0.7941666666666667,0.6861603375527426
Çekirge,16290.0,59.8,1+1,0.7857279877230002,0.72,0.6264150943396226,0.85,0.9766666666666666,0.7864767932489451
Çekirge,39280.0,159.6,4+1,0.344715135238826,0.71,0.6000000000000001,0.9800000000000001,0.855,0.8259282700421942
Çekirge,20210.0,85.3,2+1,0.7105313638979475,0.74,0.6716981132075472,0.8300000000000001,0.9249999999999999,0.7735864978902953
Çekirge,20150.0,72.1,2+1,0.7116823326299635,0.62,0.630188679245283,0.82,0.9649999999999999,0.790379746835443
Çekirge,21710.0,71.5,2+1,0.6817571455975446,0.6799999999999999,0.6867924528301886,0.7,0.9041666666666666,0.7598312236286919
Çekirge,18950.0,86.4,2+1,0.7347017072702858,0.65,0.7132075471698114,0.8099999999999999,0.5508333333333333,0.8614767932489451
Çekirge,32130.0,156.7,4+1,0.4818722424707462,0.8099999999999999,0.7358490566037736,0.8300000000000001,0.5599999999999999,0.6974894514767933
Çekirge,11440.0,46.0,1+1,0.8787646268943027,0.78,0.6679245283018868,0.79,0.6816666666666666,0.869915611814346
Çekirge,12810.0,45.1,1+1,0.8524841741799347,0.74,0.7773584905660378,0.9,0.9041666666666666,0.7661603375527426
Çekirge,36120.0,118.7,3+1,0.4053328217916746,0.74,0.6490566037735849,0.8300000000000001,0.855,0.8473417721518988
Çekirge,15850.0,86.4,2+1,0.7941684250911183,0.6,0.6943396226415095,0.8800000000000001,0.4716666666666666,0.7740506329113923
Çekirge,13370.0,50.2,1+1,0.8417417993477844,0.7,0.6000000000000001,0.79,0.9766666666666666,0.8888185654008438
Çekirge,15100.0,55.5,1+1,0.8085555342413198,0.6799999999999999,0.7245283018867925,0.8300000000000001,0.7749999999999999,0.7568565400843882
Çekirge,15640.0,64.5,1+1,0.7981968156531748,0.74,0.7283018867924529,0.8,0.645,0.8614767932489451
Çekirge,21530.0,73.4,2+1,0.685210051793593,0.63,0.7320754716981133,0.8800000000000001,0.6791666666666666,0.7911603375527426
Çekirge,17760.0,61.3,1+1,0.7575292537886054,0.71,0.7207547169811321,0.9099999999999999,0.6908333333333333,0.7740506329113923
Çekirge,12430.0,51.6,1+1,0.8597736428160369,0.74,0.5962264150943397,0.8699999999999999,0.7474999999999999,0.8822573839662446
Çekirge,26560.0,117.8,3+1,0.5887205064262421,0.76,0.6716981132075472,0.8,0.6683333333333332,0.7767088607594936
Çekirge,28680.0,105.1,3+1,0.5480529445616728,0.65,0.6264150943396226,0.8300000000000001,0.7825,0.6850632911392405
Çekirge,27100.0,122.5,3+1,0.5783617878380971,0.6900000000000001,0.7207547169811321,0.85,0.82,0.7620253164556963
